Address,cities,lat,long,address_full
800 LEXINGTON AVE 10065.0,"800 Lexington Ave, New York, NY 10065, USA",40.7640644,-73.9671948,800 LEXINGTON AVE 10065.0
1602 BRUCKNER BLVD 10473.0,"1602 Bruckner Blvd, The Bronx, NY 10473, USA",40.8231095,-73.8738393,1602 BRUCKNER BLVD 10473.0
101 N 8TH ST 11249.0,"101 N 8th St, Brooklyn, NY 11249, USA",40.7197884,-73.9591445,101 N 8TH ST 11249.0
204 W 55TH ST 10019.0,"204 W 55th St, New York, NY 10019, USA",40.7643362,-73.9815899,204 W 55TH ST 10019.0
3477 BROADWAY 10031.0,Error,0.0,0.0,3477 BROADWAY 10031.0
52-54 W 36TH ST 10018.0,"52 W 36th St, New York, NY 10018, USA",40.7504303,-73.985832,52-54 W 36TH ST 10018.0
13620 ROOSEVELT AVE 11354.0,"136-20 Roosevelt Ave, Flushing, NY 11354, USA",40.7593211,-73.8290528,13620 ROOSEVELT AVE 11354.0
25A-27 EAST BEDFORD PARK BLVD nan,"27 Bedford Park Blvd #25A, The Bronx, NY 10468, USA",40.8731161,-73.88864869999999,25A-27 EAST BEDFORD PARK BLVD nan
45 WEST 44 STREET 10036.0,"45 W 44th St, New York, NY 10036, USA",40.7558585,-73.9817117,45 WEST 44 STREET 10036.0
762 MANOR RD 10314.0,"762 Manor Rd, Staten Island, NY 10314, USA",40.6087137,-74.1217807,762 MANOR RD 10314.0
7132 MAIN ST 11367.0,"7132 Main St, Flushing, NY 11367, USA",40.7270167,-73.8222882,7132 MAIN ST 11367.0
1 CATHERINE ST 10038.0,"1 Catherine St, New York, NY 10038, USA",40.7138763,-73.99727969999999,1 CATHERINE ST 10038.0
130 W 47TH ST 10036.0,"130 W 47th St, New York, NY 10036, USA",40.758434,-73.9830822,130 W 47TH ST 10036.0
NKA LAGUARDIA TERMINAL C 11369.0,"Terminal C, East Elmhurst, NY 11371, USA",40.771038,-73.8651795,NKA LAGUARDIA TERMINAL C 11369.0
98 AVENUE C 10009.0,"98 Loisaida Ave, New York, NY 10009, USA",40.7236962,-73.9788809,98 AVENUE C 10009.0
13655 ROOSEVELT AVE 11354.0,"136 - 55 Roosevelt Ave, Flushing, NY 11354, USA",40.7602851,-73.82817159999999,13655 ROOSEVELT AVE 11354.0
48 W 36TH ST 10018.0,"48 W 36th St, New York, NY 10018, USA",40.7504308,-73.9855961,48 W 36TH ST 10018.0
460 3RD AVE 11215.0,"460 3rd Ave, Brooklyn, NY 11215, USA",40.6716532,-73.9911523,460 3RD AVE 11215.0
529 BROOME ST 10013.0,"529 Broome St, New York, NY 10013, USA",40.7238286,-74.0042764,529 BROOME ST 10013.0
492 GRAND ST 11211.0,"492 Grand St, Brooklyn, NY 11211, USA",40.7107816,-73.9514506,492 GRAND ST 11211.0
1221 BOWERY ST 11224.0,"1221 Bowery St, Brooklyn, NY 11224, USA",40.5749512,-73.9803859,1221 BOWERY ST 11224.0
15129 34TH AVE 11354.0,"15129 34th Ave, Corona, NY 11368, USA",40.7573481,-73.855609,15129 34TH AVE 11354.0
137 7TH AVE S 10014.0,"137 7th Ave S, New York, NY 10014, USA",40.7347906,-74.00189530000002,137 7TH AVE S 10014.0
3766 103RD ST 11368.0,"37-66 103rd St, Flushing, NY 11368, USA",40.7514315,-73.8636006,3766 103RD ST 11368.0
284 VAN BRUNT ST 11231.0,"284 Van Brunt St, Brooklyn, NY 11231, USA",40.6797578,-74.0103105,284 VAN BRUNT ST 11231.0
180 GREENWICH ST 10007.0,"180 Greenwich St, New York, NY 10007, USA",40.7114147,-74.0124786,180 GREENWICH ST 10007.0
500 W 42ND ST 10036.0,"500 W 42nd St, New York, NY 10036, USA",40.759498,-73.9958552,500 W 42ND ST 10036.0
7 E 14TH ST 10003.0,"7E W 14th St, New York, NY 10003, USA",40.7358149,-73.9925155,7 E 14TH ST 10003.0
700 8TH AVE 10036.0,"700 8th Ave, New York, NY 10036, USA",40.7586844,-73.9882884,700 8TH AVE 10036.0
795 9TH AVE 10019.0,"795 9th Ave, New York, NY 10019, USA",40.7653751,-73.9879042,795 9TH AVE 10019.0
1119 QUENTIN RD 11229.0,"1119 Quentin Rd, Brooklyn, NY 11229, USA",40.6080716,-73.9612262,1119 QUENTIN RD 11229.0
1467 AMSTERDAM AVE 10027.0,"1467 Amsterdam Ave, New York, NY 10027, USA",40.8170676,-73.9532886,1467 AMSTERDAM AVE 10027.0
1205 SURF AVE 11224.0,"1205 Surf Ave, North Wildwood, NJ 08260, USA",38.99797,-74.796483,1205 SURF AVE 11224.0
3828B DYRE AVE 10466.0,"3828 Dyre Ave, The Bronx, NY 10466, USA",40.8887991,-73.8311496,3828B DYRE AVE 10466.0
1864 86TH ST 11214.0,"1864 86th St, Brooklyn, NY 11214, USA",40.6061387,-74.00128699999999,1864 86TH ST 11214.0
4115 QUEENS BLVD 11104.0,"41-15 Queens Blvd, Sunnyside, NY 11104, USA",40.74395699999999,-73.922855,4115 QUEENS BLVD 11104.0
10729 METROPOLITAN AVE 11375.0,"107-29 Metropolitan Ave, Flushing, NY 11375, USA",40.7097624,-73.8450965,10729 METROPOLITAN AVE 11375.0
4906 ARTHUR KILL RD 10309.0,"4906 Arthur Kill Rd, Staten Island, NY 10309, USA",40.5225242,-74.2385207,4906 ARTHUR KILL RD 10309.0
228 7TH AVE 11215.0,"228 7th Ave, Brooklyn, NY 11215, USA",40.6702351,-73.9790489,228 7TH AVE 11215.0
3717 RIVERDALE AVE 10463.0,"3717 Riverdale Ave, The Bronx, NY 10463, USA",40.8872936,-73.9074783,3717 RIVERDALE AVE 10463.0
1277 1ST AVE 10065.0,"1277 1st Avenue, New York, NY 10065, USA",40.765817,-73.9577133,1277 1ST AVE 10065.0
929 COLUMBUS AVE 10025.0,"929 Columbus Ave, New York, NY 10025, USA",40.7987746,-73.962823,929 COLUMBUS AVE 10025.0
6301 8TH AVE 11220.0,"6301 8th Ave, Brooklyn, NY 11220, USA",40.6333829,-74.0113348,6301 8TH AVE 11220.0
52 E 125TH ST 10035.0,"52 E 125th St, New York, NY 10035, USA",40.8054884,-73.9405858,52 E 125TH ST 10035.0
251 WILSON AVE 11237.0,"251 Wilson Ave, Brooklyn, NY 11237, USA",40.6981756,-73.9209528,251 WILSON AVE 11237.0
79-81 MACDOUGAL ST 10012.0,"79-81 Macdougal St, New York, NY 10012, USA",40.728878,-74.001662,79-81 MACDOUGAL ST 10012.0
21 E 1ST ST 10003.0,"21 E 1st St, New York, NY 10003, USA",40.7241978,-73.9912267,21 E 1ST ST 10003.0
125 AVENUE D 10009.0,"125 Avenue D, New York, NY 10009, USA",40.7241271,-73.97596039999999,125 AVENUE D 10009.0
303 5TH AVE 10016.0,"303 5th Ave #1410, New York, NY 10016, USA",40.7464959,-73.9854677,303 5TH AVE 10016.0
231 W 145TH ST 10039.0,"231 W 145th St, New York, NY 10039, USA",40.8225218,-73.9405975,231 W 145TH ST 10039.0
10 W 33RD ST 10001.0,"10 West 33rd Street, New York, NY 10001, USA",40.7479047,-73.9858954,10 W 33RD ST 10001.0
705 MYRTLE AVE 11205.0,"705 Myrtle Ave, Brooklyn, NY 11205, USA",40.6949654,-73.95489599999999,705 MYRTLE AVE 11205.0
22801 LINDEN BLVD 11411.0,"228-01 Linden Blvd, Jamaica, NY 11411, USA",40.6929995,-73.7327535,22801 LINDEN BLVD 11411.0
823 CASTLETON AVE 10310.0,"823 Castleton Ave, Staten Island, NY 10310, USA",40.6348761,-74.1098762,823 CASTLETON AVE 10310.0
1388 EDWARD L GRANT HWY 10452.0,"1388 Edward L Grant Hwy, The Bronx, NY 10452, USA",40.8418947,-73.92203359999999,1388 EDWARD L GRANT HWY 10452.0
1099 1ST AVE 10065.0,"1099 1st Avenue, New York, NY 10065, USA",40.7605015,-73.9616318,1099 1ST AVE 10065.0
271 NEPTUNE AVE 11235.0,"271 Neptune Ave, Brooklyn, NY 11235, USA",40.5815044,-73.96342,271 NEPTUNE AVE 11235.0
2501 40TH AVE 11101.0,"2501 40th Ave, Long Island City, NY 11101, USA",40.7535228,-73.9376867,2501 40TH AVE 11101.0
9110 SUTPHIN BLVD 11435.0,"91-10 Sutphin Blvd, Jamaica, NY 11435, USA",40.70073800000001,-73.8079818,9110 SUTPHIN BLVD 11435.0
3260 JOHNSON AVE 10463.0,"3260 Johnson Ave, The Bronx, NY 10463, USA",40.885254,-73.9099468,3260 JOHNSON AVE 10463.0
17 INGRAHAM ST 11206.0,"17 Ingraham St, Brooklyn, NY 11206, USA",40.707104,-73.933081,17 INGRAHAM ST 11206.0
462 2ND AVE 10016.0,"462-466 2nd Ave, New York, NY 10016, USA",40.739893,-73.979079,462 2ND AVE 10016.0
650 WESTCHESTER AVE 10455.0,"650 Westchester Ave, The Bronx, NY 10455, USA",40.8158386,-73.9085863,650 WESTCHESTER AVE 10455.0
13520 40TH RD 11354.0,"135-20 40 Rd, Flushing, NY 11354, USA",40.7584609,-73.83075199999999,13520 40TH RD 11354.0
9892 QUEENS BLVD 11374.0,"98-92 Queens Blvd, Rego Park, NY 11374, USA",40.7270903,-73.8551614,9892 QUEENS BLVD 11374.0
9519 3RD AVE 11209.0,"9519 3rd Ave, Brooklyn, NY 11209, USA",40.6166116,-74.0336614,9519 3RD AVE 11209.0
98 BOWERY 10013.0,"98 Bowery, New York, NY 10013, USA",40.717726,-73.995532,98 BOWERY 10013.0
197 PATCHEN AVE 11233.0,"197 Patchen Ave, Brooklyn, NY 11233, USA",40.68470960000001,-73.92621150000001,197 PATCHEN AVE 11233.0
1 BROOKDALE PLZ 11212.0,"1 Brookdale Plaza, Brooklyn, NY 11212, USA",40.6549132,-73.9126971,1 BROOKDALE PLZ 11212.0
1584 2ND AVE 10028.0,"1584 2nd Ave, New York, NY 10028, USA",40.77533,-73.9534,1584 2ND AVE 10028.0
718 5TH AVE 11215.0,"718 5th Ave, Brooklyn, NY 11215, USA",40.6605091,-73.99452769999999,718 5TH AVE 11215.0
4414 8TH AVE 11220.0,Error,0.0,0.0,4414 8TH AVE 11220.0
1613 2ND AVE 10028.0,"1613 2nd Ave, New York, NY 10075, USA",40.7764603,-73.95318,1613 2ND AVE 10028.0
4622 KISSENA BLVD 11355.0,"46-22 Kissena Blvd, Flushing, NY 11355, USA",40.7499956,-73.8187069,4622 KISSENA BLVD 11355.0
15815 NORTHERN BLVD 11358.0,"158-15 Northern Blvd, Flushing, NY 11358, USA",40.763557,-73.8067772,15815 NORTHERN BLVD 11358.0
10701 37TH AVE 11368.0,"107-01 37th Ave, Flushing, NY 11368, USA",40.754105,-73.8610757,10701 37TH AVE 11368.0
4506 PARSONS BLVD 11355.0,"4506 Parsons Blvd, Flushing, NY 11355, USA",40.755391,-73.8156819,4506 PARSONS BLVD 11355.0
142 SULLIVAN ST 10012.0,"142 Sullivan St, New York, NY 10012, USA",40.7271061,-74.002213,142 SULLIVAN ST 10012.0
216 E 45TH ST 10017.0,"216 E 45th St, New York, NY 10017, USA",40.7520969,-73.9721553,216 E 45TH ST 10017.0
90 WASHINGTON ST 10006.0,"90 Washington St, New York, NY 10006, USA",40.7079703,-74.0148014,90 WASHINGTON ST 10006.0
392 E 149TH ST 10455.0,"392 E 149th St, The Bronx, NY 10455, USA",40.81604650000001,-73.9181801,392 E 149TH ST 10455.0
1 INTREPID SQ nan,Error,0.0,0.0,1 INTREPID SQ nan
753 NOSTRAND AVE 11216.0,"753 Nostrand Ave, Brooklyn, NY 11216, USA",40.6713698,-73.9502411,753 NOSTRAND AVE 11216.0
986 ATLANTIC AVE 11238.0,"986 Atlantic Ave, Brooklyn, NY 11238, USA",40.6802565,-73.9613856,986 ATLANTIC AVE 11238.0
9414 63RD DR 11374.0,"94-14 63rd Dr, Flushing, NY 11374, USA",40.7289403,-73.86273609999999,9414 63RD DR 11374.0
249 9TH AVE 10001.0,"249 9th Ave, New York, NY 10001, USA",40.7481599,-74.000481,249 9TH AVE 10001.0
60 E 41ST ST 10017.0,"60 E 41st St, New York, NY 10017, USA",40.7517066,-73.97899919999999,60 E 41ST ST 10017.0
144 W 46TH ST 10036.0,"144 W 46th St, New York, NY 10036, USA",40.7579774,-73.9841702,144 W 46TH ST 10036.0
230 PARK AVENUE 10169.0,"230 Park Ave, New York, NY 10169, USA",40.7544322,-73.9759157,230 PARK AVENUE 10169.0
806 FRANKLIN AVE 11225.0,"806 Franklin Ave, Brooklyn, NY 11225, USA",40.6701609,-73.95852630000002,806 FRANKLIN AVE 11225.0
1038 BEDFORD AVE 11205.0,"1038 Bedford Ave, Brooklyn, NY 11205, USA",40.6895502,-73.9554046,1038 BEDFORD AVE 11205.0
4 W 22ND ST 10010.0,"4 W 22nd St, New York, NY 10010, USA",40.7409426,-73.9907772,4 W 22ND ST 10010.0
987 BAY ST 10305.0,"987 Bay St, Staten Island, NY 10305, USA",40.6187265,-74.0691039,987 BAY ST 10305.0
500 W 30TH ST 10001.0,"500 W 30th St, New York, NY 10001, USA",40.7520507,-74.00157589999999,500 W 30TH ST 10001.0
9 W 32ND ST 10001.0,"9 W 32nd St, New York, NY 10001, USA",40.747715,-73.98605599999999,9 W 32ND ST 10001.0
4318 4TH AVE 11232.0,"4318 4th Ave, Brooklyn, NY 11232, USA",40.6501294,-74.0090898,4318 4TH AVE 11232.0
4501 4TH AVE 11220.0,"4501 4th St NW, Albuquerque, NM 87107, USA",35.1293558,-106.6435113,4501 4TH AVE 11220.0
1638 BEDFORD AVE 11225.0,"1638 Bedford Ave, Brooklyn, NY 11225, USA",40.6670846,-73.95774899999999,1638 BEDFORD AVE 11225.0
75 9th AVE 10011.0,"75 9th Ave, New York, NY 10011, USA",40.7424509,-74.0059581,75 9th AVE 10011.0
914A FULTON ST 11238.0,"914a Fulton St, Brooklyn, NY 11238, USA",40.6828642,-73.9644339,914A FULTON ST 11238.0
2160 WESTCHESTER AVE 10462.0,"2160 Westchester Ave, The Bronx, NY 10462, USA",40.8339714,-73.8523307,2160 WESTCHESTER AVE 10462.0
2051 86TH ST 11214.0,"2051 86th St, Brooklyn, NY 11214, USA",40.6039462,-73.9968234,2051 86TH ST 11214.0
6535 AUSTIN ST 11374.0,"65-35 Austin St, Rego Park, NY 11374, USA",40.7260015,-73.859545,6535 AUSTIN ST 11374.0
1577 YORK AVE 10028.0,"1577 York Ave, New York, NY 10028, USA",40.774553,-73.9484502,1577 YORK AVE 10028.0
2071 ADAM CLAYTON POWELL JR BLVD 10027.0,"2071 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA",40.8079078,-73.9487513,2071 ADAM CLAYTON POWELL JR BLVD 10027.0
136 GRAHAM AVE 11206.0,"136 Graham Ave, Brooklyn, NY 11206, USA",40.7061711,-73.94280570000001,136 GRAHAM AVE 11206.0
126 UTICA AVE 11213.0,"126 Utica Ave, Brooklyn, NY 11213, USA",40.6746419,-73.9308041,126 UTICA AVE 11213.0
2634 BROADWAY 10025.0,"2634 Broadway, New York, NY 10025, USA",40.7969585,-73.9696866,2634 BROADWAY 10025.0
8507 NORTHERN BLVD 11372.0,"8507 Northern Blvd, Jackson Heights, NY 11372, USA",40.75613,-73.8824269,8507 NORTHERN BLVD 11372.0
310 BOWERY 10012.0,"310 Bowery, New York, NY 10012, USA",40.724983,-73.992671,310 BOWERY 10012.0
82 5TH AVE 11217.0,"82 5th Ave, Brooklyn, NY 11217, USA",40.68054619999999,-73.9778376,82 5TH AVE 11217.0
183 BROAD ST 10304.0,"183 Broad St, Staten Island, NY 10304, USA",40.6244134,-74.0809795,183 BROAD ST 10304.0
350 5TH AVE 10118.0,"350 5th Ave, New York, NY 10118, USA",40.7482436,-73.9851073,350 5TH AVE 10118.0
2546 7TH AVE 10039.0,"7th Ave, New York, NY, USA",40.75177480000001,-73.9900696,2546 7TH AVE 10039.0
1 BENNETT AVE 10033.0,"1 Bennett Ave, New York, NY 10033, USA",40.850748,-73.93627800000002,1 BENNETT AVE 10033.0
NKA JFK INTERNATIONAL AIRPORT 11430.0,"John F. Kennedy International Airport (JFK), Queens, NY 11430, USA",40.6413111,-73.77813909999999,NKA JFK INTERNATIONAL AIRPORT 11430.0
11011 101ST AVE 11419.0,"110-11 101st Ave, South Richmond Hill, NY 11419, USA",40.6880777,-73.83335149999999,11011 101ST AVE 11419.0
382 7TH AVE 11215.0,"382 7th Ave, Brooklyn, NY 11215, USA",40.665437,-73.9830259,382 7TH AVE 11215.0
1559 2ND AVE 10028.0,"1559 2nd Ave, New York, NY 10028, USA",40.774666,-73.954402,1559 2ND AVE 10028.0
255 BLEECKER ST 10014.0,"255 Bleecker St, New York, NY 10014, USA",40.73110860000001,-74.00275169999999,255 BLEECKER ST 10014.0
16928 HILLSIDE AVE 11432.0,"169-28 Hillside Avenue, Jamaica, NY 11432, USA",40.71085590000001,-73.7920252,16928 HILLSIDE AVE 11432.0
17218 HILLSIDE AVE 11432.0,"172-18 Hillside Avenue, Jamaica, NY 11432, USA",40.7117595,-73.7894611,17218 HILLSIDE AVE 11432.0
274 AVENUE X 11223.0,"274 Avenue X, Brooklyn, NY 11223, USA",40.59001,-73.97275800000001,274 AVENUE X 11223.0
3042 BUHRE AVE 10461.0,"3042 Buhre Ave, The Bronx, NY 10461, USA",40.8473299,-73.8308559,3042 BUHRE AVE 10461.0
3007 ASTORIA BLVD 11102.0,"30-07 Astoria Blvd, Astoria, NY 11102, USA",40.7703246,-73.91854090000001,3007 ASTORIA BLVD 11102.0
261 KINGS HWY 11223.0,"261 Kings Hwy, Brooklyn, NY 11223, USA",40.6054655,-73.98091389999999,261 KINGS HWY 11223.0
631 5TH AVE 11215.0,"631 5th Ave, Brooklyn, NY 11215, USA",40.6631192,-73.9912786,631 5TH AVE 11215.0
1404 CORTELYOU RD 11226.0,"1404 Cortelyou Rd, Brooklyn, NY 11226, USA",40.64069569999999,-73.9649927,1404 CORTELYOU RD 11226.0
300 W 135TH ST 10030.0,"300 W 135th St, New York, NY 10027, USA",40.8163293,-73.9473251,300 W 135TH ST 10030.0
1712 UNIVERSITY AVE 10453.0,"1712 University Ave, The Bronx, NY 10453, USA",40.8484106,-73.9178568,1712 UNIVERSITY AVE 10453.0
5908 MAIN ST 11355.0,"59-08 Main St, Flushing, NY 11355, USA",40.74363080000001,-73.82593349999999,5908 MAIN ST 11355.0
351 MYRTLE AVE 11205.0,"351 Myrtle Ave, Brooklyn, NY 11205, USA",40.693407,-73.972197,351 MYRTLE AVE 11205.0
1022 AVENUE P 11223.0,"1022 Avenue P, Brooklyn, NY 11230, USA",40.6097536,-73.9628116,1022 AVENUE P 11223.0
113 E 125TH ST 10035.0,"113 E 125th St, New York, NY 10035, USA",40.805003,-73.938056,113 E 125TH ST 10035.0
208 AVENUE A 10009.0,"208 Avenue A, New York, NY 10009, USA",40.7295035,-73.9806843,208 AVENUE A 10009.0
1080 WYCKOFF AVE 11385.0,"1080 Wyckoff Ave, Ridgewood, NY 11385, USA",40.6943316,-73.90280659999999,1080 WYCKOFF AVE 11385.0
199 BOWERY 10002.0,"199 Bowery, New York, NY 10002, USA",40.7209818,-73.9931495,199 BOWERY 10002.0
315 W 46TH ST 10036.0,"315 W 46th St, New York, NY 10036, USA",40.76033,-73.988631,315 W 46TH ST 10036.0
11046 FLATLANDS AVE 11207.0,"11046 Flatlands Ave, Brooklyn, NY 11207, USA",40.6493236,-73.88929510000001,11046 FLATLANDS AVE 11207.0
2507 QUEENS PLZ N 11101.0,"25-07 Queens Plaza N, Long Island City, NY 11101, USA",40.7510523,-73.9395929,2507 QUEENS PLZ N 11101.0
1544 MYRTLE AVE 11237.0,"1544 Myrtle Ave, Brooklyn, NY 11237, USA",40.6993141,-73.91180140000002,1544 MYRTLE AVE 11237.0
170 AMSTERDAM AVE 10023.0,"170 Amsterdam Ave, New York, NY 10023, USA",40.77594089999999,-73.9839557,170 AMSTERDAM AVE 10023.0
8616 4TH AVE 11209.0,"8616 4th Ave, Brooklyn, NY 11209, USA",40.6224169,-74.0287499,8616 4TH AVE 11209.0
343 TOMPKINS AVE 11216.0,"343 Tompkins Ave, Brooklyn, NY 11216, USA",40.6860267,-73.94429,343 TOMPKINS AVE 11216.0
156 E 33RD ST 10016.0,"156 E 33rd St, New York, NY 10016, USA",40.745252,-73.979373,156 E 33RD ST 10016.0
24 BOWERY 10013.0,"50 Bowery, New York, NY 10013, USA",40.7158073,-73.9965567,24 BOWERY 10013.0
8820 VAN WYCK EXPY 11418.0,"8820 Van Wyck Expy, Jamaica, NY 11418, USA",40.7015971,-73.81675369999999,8820 VAN WYCK EXPY 11418.0
36 WILSON AVE 11237.0,"36 Wilson Ave, Brooklyn, NY 11237, USA",40.7028244,-73.92986259999999,36 WILSON AVE 11237.0
422 AMSTERDAM AVE 10024.0,"422 Amsterdam Ave, New York, NY 10024, USA",40.7840577,-73.9778725,422 AMSTERDAM AVE 10024.0
78 WESTCHESTER SQ 10461.0,"78 Westchester Square, The Bronx, NY 10461, USA",40.8409938,-73.84213609999999,78 WESTCHESTER SQ 10461.0
530D CONDUIT BLVD 11208.0,"530 Conduit Blvd, Brooklyn, NY 11208, USA",40.6767483,-73.8695412,530D CONDUIT BLVD 11208.0
3213 JUNCTION BLVD 11369.0,"3213 Junction Blvd, East Elmhurst, NY 11369, USA",40.7582506,-73.87427679999999,3213 JUNCTION BLVD 11369.0
4 PENN PLZ 10121.0,"Pennsylvania Station, 4 Pennsylvania Plaza, New York, NY 10001, USA",40.7505621,-73.99347089999999,4 PENN PLZ 10121.0
1905 UTOPIA PKWY 11357.0,"1905 Utopia Pkwy, Bayside, NY 11360, USA",40.7802765,-73.7936915,1905 UTOPIA PKWY 11357.0
6701 FOREST AVE 11385.0,"67-01 Forest Ave, Flushing, NY 11385, USA",40.704343,-73.901506,6701 FOREST AVE 11385.0
1309A BRONX RIVER AVE 10472.0,"1309 Bronx River Ave, The Bronx, NY 10472, USA",40.8316168,-73.8817182,1309A BRONX RIVER AVE 10472.0
395 E 151ST ST 10455.0,"395 E 151st St, The Bronx, NY 10455, USA",40.8176921,-73.91733459999999,395 E 151ST ST 10455.0
341 SAINT NICHOLAS AVE 11385.0,"341 St Nicholas Ave, Ridgewood, NY 11385, USA",40.7006561,-73.9096659,341 SAINT NICHOLAS AVE 11385.0
4706 AVENUE N 11234.0,"20 Newman Ave, Rumford, RI 02916, USA",41.8401723,-71.3544471,4706 AVENUE N 11234.0
22411 MERRICK BLVD 11413.0,"224-11 Merrick Blvd, Jamaica, NY 11413, USA",40.677974,-73.745029,22411 MERRICK BLVD 11413.0
228 VAN BRUNT ST 11231.0,"228 Van Brunt St, Brooklyn, NY 11231, USA",40.68107639999999,-74.0088274,228 VAN BRUNT ST 11231.0
100 STUYVESANT PL 10301.0,"100 Stuyvesant Pl, Staten Island, NY 10301, USA",40.6436611,-74.0776983,100 STUYVESANT PL 10301.0
775 FRANKLIN AVE 11238.0,"775 Franklin Ave, Brooklyn, NY 11238, USA",40.6722397,-73.95717499999999,775 FRANKLIN AVE 11238.0
72 E 1ST ST 10003.0,"72 E 1st St, New York, NY 10003, USA",40.7234721,-73.9885954,72 E 1ST ST 10003.0
4703 AVENUE N 11234.0,"20 Newman Ave, Rumford, RI 02916, USA",41.8401723,-71.3544471,4703 AVENUE N 11234.0
719 2ND AVE 10016.0,"719 2nd Ave, New York, NY 10016, USA",40.7477812,-73.9740158,719 2ND AVE 10016.0
8522 JAMAICA AVE 11421.0,"85-22 Jamaica Ave, Jamaica, NY 11421, USA",40.6924296,-73.8581937,8522 JAMAICA AVE 11421.0
96 3RD AVE 10003.0,"96 3rd Ave, New York, NY 10003, USA",40.7323512,-73.9881383,96 3RD AVE 10003.0
277 GRAND ST 10002.0,"277 Grand St, Jersey City, NJ 07302, USA",40.7161561,-74.0465098,277 GRAND ST 10002.0
8610 JUSTICE AVE 11373.0,"8610 Justice Ave, Flushing, NY 11373, USA",40.7375785,-73.8767836,8610 JUSTICE AVE 11373.0
1412 ROCKAWAY PKWY 11236.0,"1412 Rockaway Pkwy, Brooklyn, NY 11236, USA",40.6454058,-73.9028793,1412 ROCKAWAY PKWY 11236.0
710 5TH AVE 11215.0,"710 5th Ave, Brooklyn, NY 11215, USA",40.6607834,-73.9943661,710 5TH AVE 11215.0
570 10TH AVE 10036.0,"570 10th Ave, New York, NY 10036, USA",40.759144,-73.995603,570 10TH AVE 10036.0
23316 HILLSIDE AVE 11427.0,"23316 Hillside Avenue, Queens Village, NY 11427, USA",40.73325030000001,-73.7363262,23316 HILLSIDE AVE 11427.0
301 KEAP ST 11211.0,"301 Keap St, Brooklyn, NY 11211, USA",40.70788700000001,-73.9555334,301 KEAP ST 11211.0
160 HAVEMEYER ST 11211.0,"160 Havemeyer St, Brooklyn, NY 11211, USA",40.71147209999999,-73.9578638,160 HAVEMEYER ST 11211.0
3410 STEINWAY ST 11101.0,"3410 Steinway St, Long Island City, NY 11101, USA",40.7565049,-73.9212489,3410 STEINWAY ST 11101.0
8218 3RD AVE 11209.0,"8218 3rd Ave, Brooklyn, NY 11209, USA",40.6259581,-74.0302647,8218 3RD AVE 11209.0
1928 BATH AVE 11214.0,"1928 Bath Ave, Brooklyn, NY 11214, USA",40.6019985,-74.0031351,1928 BATH AVE 11214.0
1446 MYRTLE AVE 11237.0,"1446 Myrtle Ave, Brooklyn, NY 11237, USA",40.698805,-73.9168996,1446 MYRTLE AVE 11237.0
235 W 48TH ST 10036.0,"235 W 48th St, New York, NY 10036, USA",40.7607954,-73.98601339999999,235 W 48TH ST 10036.0
2650 CONEY ISLAND AVE 11223.0,"2650 Coney Island Ave, Brooklyn, NY 11223, USA",40.5920209,-73.96099319999999,2650 CONEY ISLAND AVE 11223.0
126 UNION ST 11231.0,Error,0.0,0.0,126 UNION ST 11231.0
146 WILSON AVE 11237.0,"146 Wilson Ave, Brooklyn, NY 11237, USA",40.7004286,-73.92557219999999,146 WILSON AVE 11237.0
2419 2ND AVE 10035.0,"2419 2nd Ave, New York, NY 10035, USA",40.8024347,-73.93402929999999,2419 2ND AVE 10035.0
137 MONTGOMERY AVE 10301.0,"137 Montgomery Ave, Staten Island, NY 10301, USA",40.6384279,-74.0777554,137 MONTGOMERY AVE 10301.0
1325 5TH AVE 10029.0,"1325 5th Ave, New York, NY 10029, USA",40.7975552,-73.9481517,1325 5TH AVE 10029.0
568 AMSTERDAM AVE 10024.0,"568 Amsterdam Ave, New York, NY 10024, USA",40.7887917,-73.9745318,568 AMSTERDAM AVE 10024.0
9426 ROOSEVELT AVE 11372.0,"94-26 Roosevelt Ave, Jackson Heights, NY 11372, USA",40.7488236,-73.8714224,9426 ROOSEVELT AVE 11372.0
13859 QUEENS BLVD 11435.0,"138-59 Queens Blvd, Jamaica, NY 11435, USA",40.7076056,-73.8171741,13859 QUEENS BLVD 11435.0
4320 18TH AVE 11218.0,"4320 18th Ave, Brooklyn, NY 11218, USA",40.6312079,-73.9766094,4320 18TH AVE 11218.0
4009 69TH ST 11377.0,"40-09 69th St, Flushing, NY 11377, USA",40.746009,-73.895966,4009 69TH ST 11377.0
525 HUDSON ST 10014.0,"525 Hudson St, New York, NY 10014, USA",40.734068,-74.0066538,525 HUDSON ST 10014.0
201 AVENUE A 10009.0,"201 Avenue A, New York, NY 10009, USA",40.7294404,-73.98128609999999,201 AVENUE A 10009.0
1009 MACE AVE 10469.0,"1009 Mace Ave, The Bronx, NY 10469, USA",40.8632097,-73.8584923,1009 MACE AVE 10469.0
22924 LINDEN BLVD 11411.0,"229-24 Linden Blvd, Cambria Heights, NY 11411, USA",40.6923244,-73.7317537,22924 LINDEN BLVD 11411.0
